age,SeriousDlqin2yrs,MonthlyIncome
55,0,5833.0
56,0,6493.0
53,0,5000.0
37,0,3500.0
77,0,4399.0
57,0,7750.0
40,0,4500.0
56,0,4850.0
60,0,9660.0
69,0,6867.0
67,0,27288.0
47,0,0.0
39,0,4500.0
51,1,17500.0
50,0,2052.0
42,0,0.0
31,0,3958.0
27,0,2100.0
65,0,1778.0
65,0,7960.0
57,1,5000.0
87,1,5000.0
42,0,5489.0
40,0,11833.0
35,0,5705.0
67,0,2500.0
57,0,9536.0
40,0,5000.0
39,0,0.0
58,0,7920.0
23,0,820.0
41,0,4375.0
35,0,6500.0
54,0,5200.0
47,0,7500.0
58,0,2500.0
35,0,7667.0
40,0,6000.0
30,0,2662.0
75,0,2451.0
62,0,4416.0
65,0,1500.0
32,0,2593.0
33,0,8333.0
51,0,4333.0
31,0,9580.0
40,0,2710.0
45,0,6667.0
88,0,6000.0
56,0,5416.0
43,0,4500.0
44,0,7560.0
46,0,7079.0
52,0,4333.0
55,0,3500.0
83,0,3333.0
38,0,8900.0
48,1,8500.0
50,0,12697.0
27,0,2917.0
47,0,7000.0
41,0,3570.0
52,0,3200.0
56,0,2500.0
25,0,1000.0
59,0,5843.0
54,0,12000.0
79,0,7091.0
23,0,2680.0
39,0,11041.0
25,0,800.0
44,0,10667.0
63,0,8500.0
50,0,4200.0
26,0,5721.0
68,0,5410.0
26,0,5050.0
49,1,13750.0
64,0,5000.0
44,0,5512.0
35,1,13000.0
46,0,7090.0
65,0,14925.0
72,0,600.0
28,1,4660.0
36,0,10000.0
56,0,1744.0
29,0,5833.0
49,0,6800.0
70,0,7500.0
62,0,5951.0
63,0,10500.0
48,0,5250.0
54,0,12000.0
52,0,2845.0
53,0,6375.0
33,0,2811.0
29,0,2200.0
36,0,1600.0
37,0,2992.0
48,0,12000.0
40,0,15000.0
41,0,13000.0
40,0,5900.0
63,0,5300.0
47,0,14025.0
43,0,5925.0
77,0,3962.0
33,0,4000.0
71,0,10250.0
33,1,5200.0
45,0,7100.0
78,0,3000.0
58,0,0.0
41,0,4435.0
54,0,3800.0
54,1,10416.0
51,0,4736.0
59,0,4916.0
62,0,12290.0
37,0,1800.0
67,0,4000.0
58,0,2083.0
47,0,18402.0
65,0,2500.0
55,0,10833.0
34,0,10416.0
85,0,5653.0
31,0,0.0
37,0,4292.0
59,0,8637.0
51,0,3816.0
46,0,10833.0
41,0,6755.0
55,0,3200.0
64,0,6000.0
63,0,13208.0
68,0,7304.0
47,0,11533.0
77,0,6250.0
44,0,10273.0
47,1,6000.0
45,0,2200.0
55,0,6666.0
38,0,17000.0
57,0,5775.0
69,0,3000.0
78,0,5000.0
46,0,3200.0
46,0,10333.0
80,0,2695.0
56,0,9514.0
41,0,2103.0
59,0,7200.0
77,0,3400.0
42,0,5871.0
49,0,7602.0
71,0,6000.0
56,0,7000.0
48,0,5292.0
33,0,7750.0
73,0,4050.0
46,0,10677.0
31,0,6536.0
38,0,3733.0
27,0,1700.0
63,0,16792.0
44,0,10000.0
77,0,4000.0
42,0,4850.0
38,0,8166.0
46,0,20708.0
44,0,8710.0
63,0,7833.0
48,0,11618.0
73,0,10950.0
58,0,7350.0
45,0,3500.0
66,0,3500.0
53,0,6250.0
38,0,9300.0
43,0,2206.0
60,0,2600.0
74,0,6000.0
37,0,4583.0
48,0,4224.0
41,0,4807.0
31,0,2500.0
40,0,2660.0
41,0,4200.0
57,0,14550.0
66,0,4167.0
34,1,3700.0
72,0,1623.0
69,0,800.0
51,0,5500.0
51,0,8541.0
34,0,10000.0
61,0,4700.0
78,0,4000.0
65,0,7840.0
22,0,1200.0
29,0,3900.0
29,0,1889.0
39,0,5625.0
62,0,1083.0
72,0,4731.0
39,0,6615.0
66,0,8200.0
31,0,9250.0
33,0,4000.0
39,0,3000.0
51,0,16000.0
58,0,14928.0
67,0,20750.0
48,0,9916.0
60,0,3800.0
46,0,10000.0
66,0,6000.0
63,0,3352.0
43,0,18166.0
64,0,3508.0
64,0,5000.0
66,0,7534.0
35,0,6270.0
34,0,8400.0
52,0,4166.0
48,0,3456.0
31,0,2100.0
62,0,6620.0
39,0,3800.0
54,0,25000.0
40,1,5450.0
54,0,9500.0
75,0,0.0
31,0,4833.0
54,0,6890.0
68,0,8500.0
49,0,12000.0
38,1,1400.0
35,0,6986.0
45,0,6391.0
33,0,2873.0
65,0,5000.0
48,0,9200.0
52,0,7600.0
82,0,6514.0
22,0,2083.0
41,0,13000.0
37,1,10850.0
48,0,20550.0
31,0,2900.0
80,0,1.0
36,0,2600.0
51,0,9583.0
47,0,6600.0
46,0,20000.0
37,0,3666.0
42,0,3500.0
67,0,8500.0
67,0,2000.0
47,1,5000.0
40,0,10833.0
44,0,15000.0
67,0,16786.0
31,0,3300.0
28,0,3000.0
49,0,7300.0
72,0,10500.0
80,0,2169.0
37,0,7052.0
64,0,14749.0
38,0,1600.0
42,0,2583.0
67,0,13416.0
31,1,2083.0
40,0,8555.0
49,0,5000.0
52,0,5416.0
51,0,18840.0
37,0,3253.0
88,0,5000.0
38,0,3481.0
63,0,4817.0
61,0,3660.0
28,0,3333.0
44,0,2300.0
33,0,5400.0
59,0,7316.0
45,0,10583.0
25,0,515.0
59,0,3956.0
29,0,8000.0
64,0,11683.0
69,0,6001.0
61,0,7313.0
47,0,12600.0
49,0,6785.0
75,0,2892.0
60,0,9983.0
46,0,8000.0
39,0,3500.0
24,0,820.0
58,0,9500.0
36,0,8102.0
40,0,3583.0
48,0,11100.0
54,0,7933.0
38,1,5916.0
48,0,1400.0
73,0,3687.0
71,0,4083.0
49,0,8250.0
68,0,7721.0
45,0,7927.0
79,0,5053.0
60,0,12000.0
70,0,5700.0
59,0,7916.0
45,0,2500.0
42,0,6183.0
63,0,4950.0
48,0,2750.0
50,0,12000.0
36,0,7083.0
70,0,4182.0
66,0,9000.0
50,0,11581.0
27,0,10833.0
70,0,6951.0
36,0,5400.0
52,0,5800.0
22,0,820.0
47,0,6485.0
37,0,11667.0
32,0,3100.0
58,0,19500.0
39,0,3500.0
29,0,5608.0
53,0,20000.0
50,0,3425.0
33,0,3333.0
79,0,5001.0
51,0,2500.0
56,0,8081.0
60,0,13000.0
74,0,783.0
39,0,9750.0
50,0,7500.0
28,0,3500.0
58,0,7500.0
60,0,3500.0
54,0,6194.0
68,0,15042.0
52,0,5300.0
54,0,2300.0
66,0,12500.0
39,0,3300.0
23,0,770.0
64,0,3283.0
68,0,2500.0
65,0,2281.0
60,0,3400.0
62,0,12500.0
71,0,1800.0
28,0,1000.0
49,0,4000.0
36,0,6333.0
49,0,3516.0
51,0,1428.0
50,0,6930.0
63,0,7000.0
68,0,9833.0
28,0,3500.0
44,0,10100.0
33,0,5200.0
60,0,4200.0
73,0,2395.0
36,0,8900.0
43,0,4333.0
28,0,7100.0
28,0,2000.0
31,0,3833.0
32,0,4177.0
32,0,10416.0
31,0,1835.0
36,0,8750.0
74,0,4000.0
52,0,9333.0
34,0,4750.0
40,1,2127.0
61,0,3000.0
46,0,8800.0
52,0,7810.0
80,0,10834.0
61,0,10832.0
34,0,3558.0
43,0,5204.0
78,0,6000.0
33,0,5250.0
55,0,5350.0
63,0,3000.0
64,0,6812.0
46,0,14100.0
67,0,9500.0
53,0,11687.0
79,0,4019.0
44,0,6949.0
42,0,7600.0
60,0,7250.0
76,0,2050.0
34,0,8100.0
33,0,2901.0
63,0,2376.0
67,0,12083.0
28,0,1400.0
53,0,8000.0
30,0,2255.0
35,0,4041.0
42,0,3300.0
44,0,2800.0
44,0,5700.0
72,0,6317.0
53,0,2986.0
69,0,5834.0
61,0,3384.0
39,1,5084.0
72,0,4578.0
57,0,4583.0
72,0,12973.0
66,0,8195.0
67,0,3536.0
60,0,3335.0
32,1,5600.0
27,0,2900.0
57,0,7333.0
67,0,13333.0
47,0,3065.0
57,0,8250.0
38,0,7666.0
25,0,820.0
53,0,3580.0
50,0,5500.0
64,0,18283.0
54,0,10556.0
45,0,8339.0
47,0,5000.0
51,0,6000.0
49,0,10300.0
59,1,4200.0
39,0,4400.0
59,0,4016.0
67,0,11250.0
51,0,16250.0
28,1,2666.0
50,0,6666.0
38,1,1415.0
58,0,3275.0
57,0,10460.0
56,0,7500.0
68,0,6266.0
33,0,6000.0
47,0,9000.0
39,1,3255.0
61,0,8987.0
38,0,9305.0
33,0,4508.0
74,0,2524.0
51,0,10000.0
61,0,7500.0
39,0,6666.0
48,0,11333.0
68,0,10500.0
54,0,3992.0
33,0,7500.0
62,0,5740.0
70,0,6125.0
33,0,6902.0
45,0,13500.0
50,0,5416.0
50,0,12522.0
54,0,4702.0
74,0,4000.0
66,0,3700.0
57,0,4500.0
62,0,10500.0
56,0,2902.0
31,0,2225.0
48,0,3175.0
31,0,5514.0
39,0,9463.0
54,0,4583.0
42,0,7908.0
53,0,10543.0
37,0,2478.0
42,0,2000.0
47,0,7367.0
39,0,7666.0
39,0,3700.0
55,0,4279.0
70,0,9700.0
56,0,4525.0
35,0,7000.0
63,0,4100.0
61,0,9416.0
76,0,3683.0
74,0,2500.0
49,0,1840.0
75,0,1788.0
63,0,931.0
39,0,2644.0
58,0,13464.0
51,0,6000.0
44,0,10000.0
49,0,12500.0
41,0,2303.0
92,0,3000.0
46,0,1672.0
64,0,250.0
71,0,4263.0
62,0,12925.0
48,0,1700.0
46,0,3100.0
81,0,6500.0
76,0,4083.0
48,0,11166.0
50,0,5865.0
47,0,0.0
26,0,1666.0
34,0,2000.0
39,0,12189.0
56,0,4166.0
44,0,3800.0
68,1,5617.0
49,0,8342.0
36,0,9000.0
62,0,2698.0
63,0,10700.0
47,0,4361.0
55,1,7585.0
68,0,2801.0
47,0,5083.0
40,0,10100.0
65,0,10200.0
42,0,6800.0
62,0,2916.0
43,0,20833.0
56,0,3734.0
59,0,4850.0
58,0,4574.0
51,0,9000.0
41,0,5833.0
45,0,15416.0
43,0,4677.0
39,0,5868.0
63,0,5339.0
53,0,10000.0
48,0,2900.0
62,0,2083.0
59,0,7783.0
57,0,6500.0
43,0,20500.0
42,0,5949.0
54,0,4583.0
47,0,5000.0
67,0,8000.0
60,0,8770.0
52,0,2760.0
27,0,4088.0
42,0,7000.0
46,1,3000.0
52,0,21000.0
73,0,7917.0
49,0,3540.0
43,0,8700.0
45,0,4058.0
44,1,6150.0
63,0,5960.0
38,0,3000.0
40,0,5666.0
67,0,7690.0
49,0,7000.0
59,0,1000.0
51,0,11800.0
86,0,8800.0
47,0,8000.0
37,0,6417.0
47,0,4300.0
43,0,7200.0
68,0,6000.0
48,0,4200.0
60,0,2797.0
54,0,4166.0
46,0,0.0
48,0,19275.0
48,0,11666.0
67,0,3434.0
50,0,2700.0
50,0,17999.0
47,0,7792.0
55,1,8166.0
59,0,3160.0
55,0,5579.0
44,0,3361.0
31,0,7535.0
53,0,1750.0
49,0,3166.0
61,0,4788.0
54,0,22900.0
29,0,2924.0
71,0,5377.0
52,0,2350.0
49,0,3289.0
36,0,4000.0
28,0,2916.0
30,0,3750.0
45,0,14083.0
45,0,10667.0
73,0,4750.0
67,0,4339.0
67,0,5000.0
64,0,5667.0
35,0,6364.0
59,1,7930.0
34,1,5299.0
58,0,7400.0
61,0,5746.0
43,0,6875.0
51,0,3400.0
50,0,4100.0
87,0,7200.0
41,0,5900.0
48,0,3720.0
37,0,4000.0
61,0,15000.0
55,0,4300.0
47,0,11250.0
41,1,9712.0
69,0,2600.0
26,0,3500.0
48,0,35600.0
35,0,3320.0
49,0,11667.0
52,0,4000.0
52,1,13075.0
55,0,9300.0
41,0,3583.0
34,0,1800.0
61,0,7600.0
62,0,5300.0
69,0,7505.0
48,0,6000.0
41,0,4201.0
58,0,11225.0
32,0,3278.0
46,0,6404.0
73,0,5783.0
31,0,3322.0
61,0,4165.0
51,0,4231.0
24,0,820.0
74,0,4167.0
35,0,1.0
61,0,8333.0
34,0,2181.0
55,0,6142.0
42,0,7000.0
47,0,3773.0
54,0,5000.0
49,0,1.0
74,0,14000.0
47,0,7964.0
36,0,2768.0
67,0,6700.0
45,0,14166.0
64,0,6000.0
21,0,0.0
35,0,7900.0
59,0,10233.0
41,0,8065.0
63,0,8621.0
70,0,3600.0
43,0,6000.0
46,0,2400.0
61,0,5265.0
67,0,9400.0
31,0,2800.0
33,0,3750.0
67,0,14500.0
67,0,11499.0
72,0,3500.0
45,0,4350.0
47,0,4416.0
53,0,14500.0
55,0,9239.0
62,0,4746.0
62,0,11866.0
78,0,6200.0
69,0,2009.0
39,0,5916.0
35,0,6334.0
30,0,8000.0
28,0,3949.0
78,0,7000.0
53,0,3750.0
45,0,7730.0
52,0,8487.0
46,0,2000.0
44,0,1500.0
64,0,5352.0
45,0,6975.0
30,0,3200.0
74,0,4000.0
61,0,8731.0
52,0,4600.0
57,0,4166.0
35,0,3500.0
61,1,3500.0
56,0,5576.0
90,0,7083.0
66,0,13167.0
53,0,1709.0
48,0,6675.0
65,0,9433.0
52,0,4333.0
39,0,2600.0
29,0,1800.0
35,0,3254.0
53,0,9000.0
27,1,1160.0
65,0,6675.0
40,0,7023.0
62,0,4353.0
37,0,5871.0
39,0,3739.0
46,0,9435.0
63,0,2300.0
61,0,10595.0
29,0,2400.0
55,0,2800.0
57,0,9000.0
47,0,8300.0
53,0,7005.0
68,0,5150.0
44,0,5350.0
34,0,6250.0
54,0,6500.0
24,0,820.0
72,0,9166.0
58,0,7855.0
61,0,10000.0
57,0,15000.0
27,0,2250.0
38,0,2000.0
53,0,5833.0
25,1,3180.0
73,0,8250.0
77,0,4967.0
43,0,1333.0
56,0,1900.0
47,0,4600.0
38,0,7500.0
55,0,1535.0
41,0,3333.0
44,0,2700.0
55,0,9708.0
50,1,2500.0
59,0,12000.0
65,0,3400.0
71,0,6500.0
59,0,2539.0
57,0,1600.0
62,0,4688.0
52,0,8750.0
68,0,8842.0
60,0,7920.0
49,0,2511.0
49,0,9000.0
56,0,2000.0
58,0,3052.0
51,0,3866.0
67,0,14033.0
68,0,3017.0
37,0,7500.0
68,0,10000.0
48,0,0.0
45,0,2500.0
87,0,1900.0
66,0,4666.0
26,1,1935.0
67,0,5950.0
52,0,2094.0
63,0,9800.0
84,0,260.0
55,0,6700.0
64,0,2900.0
29,0,2000.0
49,0,5000.0
64,0,6125.0
41,0,2000.0
59,0,9221.0
39,1,15000.0
53,0,9000.0
64,0,2159.0
47,0,7000.0
38,0,5900.0
66,0,25000.0
32,0,1720.0
44,0,6666.0
52,0,4320.0
51,0,24020.0
54,0,8500.0
41,0,9100.0
24,0,416.0
46,0,9042.0
59,0,4796.0
41,0,5000.0
55,0,8136.0
58,0,9773.0
30,0,5100.0
48,1,4434.0
52,0,6045.0
47,0,8167.0
54,0,7500.0
69,0,1730.0
44,0,6000.0
54,0,10500.0
78,0,7650.0
58,0,4916.0
52,0,5600.0
38,0,2166.0
76,0,12000.0
65,0,2200.0
80,0,19237.0
67,0,7610.0
44,0,6425.0
43,0,3333.0
50,0,8499.0
38,0,10000.0
49,0,3768.0
53,0,7633.0
57,0,10500.0
31,0,2846.0
51,0,3416.0
59,0,2800.0
50,0,2500.0
42,0,656.0
41,0,4033.0
23,0,2000.0
35,1,2800.0
64,0,6454.0
47,1,7863.0
52,0,6842.0
52,0,5250.0
60,0,12500.0
47,0,9500.0
56,0,7500.0
42,0,10000.0
62,0,5833.0
54,0,4500.0
67,1,5833.0
53,0,9123.0
85,0,17000.0
43,0,7558.0
69,0,8410.0
42,0,6500.0
29,0,5590.0
45,0,7000.0
59,0,9200.0
28,0,0.0
50,0,6306.0
48,0,8000.0
79,0,3566.0
35,1,3900.0
50,0,13000.0
39,0,1550.0
45,0,4538.0
63,0,13824.0
49,0,3660.0
59,0,7666.0
54,0,12916.0
47,0,6666.0
42,0,4080.0
38,0,5417.0
50,0,3520.0
57,0,6195.0
45,0,7175.0
22,0,3000.0
69,1,3160.0
45,1,4795.0
60,0,6575.0
55,0,5200.0
42,0,9583.0
37,0,40000.0
62,0,2600.0
50,0,4583.0
57,0,5133.0
29,0,4000.0
73,0,2465.0
74,0,7500.0
36,0,3132.0
55,0,6841.0
50,0,12000.0
37,1,3700.0
57,0,5100.0
57,0,7000.0
48,0,14344.0
56,0,3500.0
53,0,12250.0
59,0,12246.0
81,0,2250.0
63,0,16750.0
41,0,5800.0
78,0,6220.0
67,0,6059.0
41,0,3452.0
62,0,6000.0
46,0,11000.0
85,0,375.0
81,0,4405.0
61,0,5166.0
31,0,9000.0
38,0,5000.0
72,0,2500.0
27,1,3000.0
51,0,2382.0
48,0,7200.0
57,0,2446.0
42,0,8400.0
64,0,3139.0
82,0,5507.0
77,0,6500.0
35,0,17167.0
33,0,4833.0
53,0,11000.0
55,0,5833.0
46,0,11229.0
57,0,5865.0
59,0,10333.0
70,0,850.0
41,0,8608.0
45,1,5383.0
33,0,3333.0
56,0,10833.0
53,0,2101.0
33,0,1.0
38,1,5950.0
43,0,9000.0
54,0,8583.0
70,0,4200.0
39,0,3690.0
34,0,3200.0
63,0,7900.0
61,0,7200.0
81,0,3500.0
45,0,11850.0
33,0,10180.0
58,0,8100.0
74,0,1400.0
58,0,1250.0
66,1,6600.0
59,0,4928.0
48,0,12175.0
53,0,6515.0
27,0,1500.0
32,0,3746.0
58,0,15425.0
66,0,29166.0
59,0,10800.0
39,1,11320.0
63,0,7500.0
37,0,5500.0
57,0,21300.0
66,0,4178.0
46,0,4854.0
55,1,4132.0
44,0,6000.0
60,0,7443.0
60,0,3620.0
48,0,3200.0
29,0,2916.0
73,0,1600.0
64,0,3603.0
48,0,1500.0
54,0,6583.0
40,0,3333.0
60,0,5040.0
62,0,7178.0
27,1,1999.0
54,0,4583.0
60,0,1800.0
38,0,6800.0
50,0,3333.0
56,0,20820.0
41,0,2100.0
44,1,6401.0
28,0,8000.0
32,1,2189.0
46,0,5999.0
63,0,12750.0
85,0,6387.0
72,0,4700.0
24,0,1000.0
42,0,2800.0
38,0,6305.0
61,0,10555.0
32,1,6584.0
52,0,3000.0
53,1,4466.0
67,0,3200.0
50,0,6637.0
53,0,6583.0
32,0,7767.0
59,0,3452.0
58,0,9028.0
49,0,1.0
52,0,10200.0
38,0,6146.0
44,1,3300.0
80,0,2000.0
31,0,2300.0
33,1,11372.0
31,0,6787.0
51,0,4474.0
53,0,4750.0
81,0,10500.0
38,0,1500.0
53,0,9000.0
77,0,16233.0
46,0,3585.0
86,1,2900.0
56,1,9300.0
32,0,5050.0
91,0,4600.0
30,0,3640.0
29,1,4560.0
43,0,3100.0
76,0,1000.0
41,0,6166.0
78,0,6000.0
26,0,4000.0
64,0,11833.0
46,0,9367.0
47,0,1500.0
50,0,8490.0
23,0,3900.0
36,0,4662.0
34,0,8300.0
52,0,5573.0
45,0,2856.0
45,0,4673.0
46,0,8182.0
57,0,7000.0
39,0,5900.0
25,0,3000.0
70,0,7000.0
42,0,8708.0
34,0,10000.0
58,0,8583.0
29,0,4191.0
62,0,12916.0
60,0,4825.0
39,0,3787.0
66,0,5500.0
41,0,8820.0
46,0,3644.0
29,0,6584.0
63,0,20500.0
35,0,5200.0
60,0,12000.0
53,0,5500.0
53,0,6500.0
55,0,12000.0
41,0,11200.0
69,0,3000.0
49,0,12500.0
71,0,11440.0
29,0,1546.0
60,0,11400.0
42,0,5000.0
48,0,7000.0
56,0,16666.0
46,1,10833.0
25,0,400.0
58,1,14900.0
23,0,0.0
31,0,5009.0
66,0,6119.0
41,0,18000.0
53,0,8000.0
80,0,7591.0
42,0,8842.0
34,1,3700.0
57,0,2762.0
50,0,3708.0
50,1,2453.0
61,0,11500.0
43,0,50000.0
47,0,2630.0
64,0,2279.0
67,0,5000.0
68,0,3750.0
56,0,5108.0
54,0,0.0
32,0,6866.0
30,0,5550.0
46,0,2840.0
63,0,13156.0
71,0,4500.0
47,0,5200.0
30,0,7962.0
56,0,3800.0
65,0,8666.0
39,0,5600.0
74,0,4250.0
44,0,7708.0
50,0,9131.0
68,0,4112.0
80,0,545.0
53,0,3750.0
53,0,10000.0
29,0,3000.0
56,0,3456.0
59,0,3144.0
62,0,4330.0
50,0,6000.0
39,0,8700.0
31,0,5306.0
47,0,9775.0
33,0,4819.0
46,0,2900.0
62,0,8416.0
85,0,2601.0
38,0,1189.0
32,0,4200.0
59,0,5427.0
37,0,7150.0
51,0,3666.0
60,0,25667.0
38,0,5332.0
46,0,8681.0
52,0,10800.0
42,0,4000.0
46,0,4000.0
83,0,2237.0
67,0,3200.0
52,0,8500.0
22,0,1400.0
91,0,3901.0
63,0,3900.0
22,0,1000.0
55,0,5500.0
49,0,6600.0
74,0,1800.0
49,0,4083.0
43,0,4000.0
64,0,4274.0
54,1,4000.0
25,0,1400.0
67,0,5000.0
53,0,11400.0
49,0,8400.0
50,0,3709.0
47,0,4606.0
29,0,4500.0
33,0,3333.0
28,0,5500.0
39,0,6000.0
31,0,0.0
54,0,13787.0
45,0,4200.0
66,0,5833.0
34,0,8333.0
39,0,8740.0
37,0,6833.0
37,0,1664.0
45,0,5134.0
35,0,3725.0
40,0,3330.0
36,0,3169.0
26,0,5308.0
59,0,5500.0
69,0,6416.0
49,0,5073.0
52,0,8579.0
61,0,4666.0
37,0,3974.0
66,0,1400.0
66,0,5000.0
91,0,4200.0
50,0,5100.0
43,1,6500.0
71,0,6600.0
46,0,3340.0
42,0,3000.0
46,0,2615.0
66,0,12166.0
53,0,16667.0
82,0,1620.0
44,0,1000.0
63,0,8333.0
39,0,6900.0
93,0,7831.0
72,0,5076.0
64,0,4500.0
55,0,12300.0
34,0,5258.0
32,0,0.0
47,0,5000.0
23,1,1200.0
39,0,5940.0
60,0,7667.0
48,0,5000.0
49,0,6500.0
61,0,6185.0
40,0,8800.0
48,0,9500.0
65,0,2442.0
28,1,2080.0
50,0,8527.0
34,0,3640.0
43,0,9604.0
56,0,8081.0
48,1,6250.0
25,0,1692.0
59,0,8916.0
53,0,9200.0
53,0,2813.0
60,0,9500.0
45,0,6793.0
42,0,9583.0
49,0,8750.0
34,0,9200.0
67,0,11300.0
61,0,7206.0
41,0,5000.0
61,0,9000.0
81,0,7083.0
49,0,7528.0
57,0,4808.0
77,0,17251.0
47,0,17100.0
39,1,2500.0
50,0,4900.0
30,0,10950.0
76,0,1666.0
53,1,8316.0
78,0,6250.0
45,0,1.0
74,0,6500.0
62,0,3800.0
50,0,5000.0
63,0,2423.0
47,0,8025.0
63,0,8400.0
43,0,8514.0
48,0,4186.0
36,0,4500.0
32,0,7000.0
54,0,8800.0
43,0,4000.0
42,0,9730.0
37,0,6100.0
25,0,3750.0
35,0,9009.0
40,0,5694.0
44,0,3861.0
63,0,4800.0
67,0,3416.0
53,0,1201.0
78,0,3612.0
48,0,6600.0
59,0,4512.0
68,0,10910.0
41,0,5441.0
34,0,1350.0
65,0,4346.0
66,0,10833.0
45,1,6361.0
48,0,11433.0
68,0,2547.0
58,0,3488.0
63,0,10300.0
30,0,4725.0
48,0,5730.0
38,0,1650.0
43,0,3400.0
88,0,5314.0
45,0,5200.0
38,0,2800.0
30,0,3900.0
37,0,4500.0
78,0,8333.0
32,0,2750.0
64,0,3730.0
29,0,2916.0
31,0,7100.0
67,0,9666.0
74,0,9445.0
72,0,2500.0
44,0,1833.0
47,0,3800.0
43,0,8400.0
36,0,3800.0
54,0,11500.0
52,0,6500.0
28,1,2700.0
50,0,0.0
51,0,20000.0
64,0,11953.0
41,0,5500.0
75,0,1000.0
45,0,5700.0
30,0,2700.0
35,1,1800.0
32,0,3291.0
57,0,6200.0
51,0,5000.0
52,0,7402.0
22,0,350.0
39,0,3500.0
72,0,6800.0
52,0,7500.0
49,0,3520.0
42,0,14000.0
69,0,4400.0
36,0,4000.0
31,0,4355.0
39,0,9000.0
29,0,2766.0
43,0,1107.0
34,0,7855.0
39,0,4284.0
53,0,3122.0
35,0,4400.0
51,0,3500.0
66,0,2625.0
24,0,820.0
70,0,5000.0
52,0,500.0
43,0,7466.0
58,0,15283.0
57,0,6675.0
50,0,8560.0
61,0,5200.0
50,0,11583.0
40,0,4666.0
64,0,12493.0
24,0,1500.0
60,0,2173.0
45,0,10483.0
31,0,2769.0
34,0,10500.0
35,0,7397.0
65,0,10000.0
46,0,9957.0
85,0,6000.0
59,0,4000.0
67,0,2356.0
26,0,2880.0
48,0,5240.0
30,0,8844.0
44,0,12975.0
42,0,2300.0
63,0,7083.0
58,0,8910.0
36,1,5500.0
65,0,8000.0
54,0,5300.0
36,0,6187.0
61,0,19500.0
71,0,2401.0
41,0,8908.0
27,1,5000.0
57,0,7586.0
50,0,6000.0
59,0,5000.0
55,0,2500.0
43,0,7000.0
41,0,6500.0
44,0,1150.0
63,0,8800.0
55,0,16983.0
73,0,3960.0
40,0,9200.0
22,0,1300.0
27,0,2200.0
71,0,8700.0
59,0,3089.0
30,0,6136.0
43,0,5833.0
42,0,2113.0
52,0,2050.0
40,0,7870.0
68,0,16083.0
72,0,1735.0
40,0,11600.0
61,0,21000.0
41,0,3416.0
42,0,6155.0
59,0,6916.0
63,0,5144.0
50,0,5291.0
57,0,5500.0
28,1,3000.0
78,1,7000.0
74,0,6600.0
65,0,4665.0
76,0,3500.0
31,0,4360.0
67,0,1800.0
63,0,6501.0
45,0,3500.0
69,0,8008.0
63,0,1920.0
61,0,2500.0
52,0,21301.0
77,0,2166.0
49,0,9500.0
42,0,6675.0
52,0,12900.0
23,0,3040.0
33,1,3200.0
61,0,6250.0
62,0,17816.0
63,0,5916.0
50,0,7800.0
52,0,7016.0
76,0,3840.0
67,0,8250.0
37,0,5329.0
56,1,12300.0
46,1,6805.0
25,0,1300.0
51,0,6748.0
56,0,4900.0
46,0,5963.0
58,0,1500.0
47,0,16666.0
47,0,20250.0
53,0,9696.0
36,0,6392.0
74,0,4450.0
50,0,1500.0
39,1,5083.0
71,0,3830.0
87,0,7357.0
45,0,2302.0
58,0,11000.0
68,0,5700.0
64,0,11786.0
40,0,8334.0
63,0,3100.0
75,0,800.0
47,0,4328.0
34,0,3674.0
59,0,1.0
73,0,6027.0
33,0,5026.0
70,0,7500.0
37,0,8333.0
50,0,11700.0
88,0,4000.0
53,0,11000.0
54,0,16260.0
41,0,7000.0
58,0,3546.0
74,0,5100.0
45,1,5131.0
76,0,7700.0
35,0,6790.0
51,0,3900.0
32,0,7997.0
50,0,5300.0
45,0,2333.0
36,0,6500.0
64,0,12000.0
59,0,1600.0
47,0,2198.0
43,0,5541.0
52,0,5000.0
31,0,2200.0
66,0,8000.0
58,0,4300.0
43,0,4200.0
48,1,10300.0
69,0,1590.0
70,0,1000.0
48,0,10833.0
53,0,5382.0
79,0,4166.0
60,0,1000.0
50,0,5356.0
42,0,5400.0
40,0,3300.0
52,0,2166.0
62,0,10000.0
61,0,6400.0
61,1,3420.0
41,0,3454.0
59,0,3850.0
45,0,5666.0
50,0,5900.0
43,0,6083.0
48,0,6500.0
46,0,10000.0
43,0,10000.0
57,0,3944.0
40,0,2775.0
44,0,6042.0
38,0,3069.0
51,0,5800.0
33,0,4200.0
61,0,3116.0
54,0,8916.0
46,0,6200.0
48,1,2000.0
54,0,2917.0
54,0,2787.0
74,0,8095.0
63,0,12980.0
48,0,6685.0
61,0,11083.0
49,0,8753.0
44,0,8500.0
51,0,4550.0
41,0,10050.0
86,0,1113.0
53,0,2900.0
50,0,5000.0
46,0,9091.0
71,0,22833.0
82,0,0.0
47,0,14110.0
52,0,13000.0
66,0,1000.0
54,0,9000.0
39,0,6276.0
52,0,10977.0
49,0,9000.0
60,0,10174.0
37,0,2274.0
36,0,2500.0
55,0,667.0
33,0,3000.0
71,0,10125.0
59,0,4989.0
21,0,820.0
50,0,5596.0
46,0,10500.0
43,0,12000.0
60,0,7600.0
48,0,4666.0
32,1,6495.0
78,0,15000.0
59,0,10431.0
40,0,5294.0
59,0,9700.0
